logMicros,flightMicros,logDt,state,voltage,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,altitude,temp,yPID,zPID,yServo,zServo,pyro1,pyro2,pyro1Cont,pyro2Cont,abort
36871109,0,18580,1,8.22,-0.01,-0.01,0,9.69,-0.08,0.03,0,0,0,-0.11,18.29,0,0,0,0,0,0,1,0,0
36888523,0,17414,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.01,0,0,0,-0.07,18.26,0,0,0,0,0,0,1,0,0
36905919,0,17396,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.13,0,0,0,-0.09,18.29,0,0,0,0,0,0,1,0,0
36922732,0,16813,1,8.22,-0.01,-0.01,0,9.69,-0.07,0.13,-0.01,0,0,-0.11,18.28,0,0,0,0,0,0,1,0,0
36940153,0,17421,1,8.22,-0.01,-0.01,0,9.67,-0.03,0.09,0,0,0,-0.13,18.29,0,0,0,0,0,0,1,0,0
36957253,0,17100,1,8.22,-0.01,-0.01,0,9.69,-0.04,0.1,-0.01,0,0,-0.13,18.29,0,0,0,0,0,0,1,0,0
36975459,0,18206,1,8.21,-0.01,-0.01,0,9.68,-0.06,0.08,0,0,0,-0.14,18.28,0,0,0,0,0,0,1,0,0
36992834,0,17375,1,8.23,-0.01,-0.01,0,9.69,-0.03,0.1,0,0,0,-0.14,18.29,0,0,0,0,0,0,1,0,0
37009679,0,16845,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.09,0,0,0,-0.12,18.27,0,0,0,0,0,0,1,0,0
37026723,0,17044,1,8.22,-0.01,-0.01,0,9.69,0,0.11,0,0,0,-0.13,18.28,0,0,0,0,0,0,1,0,0
37044630,0,17907,1,8.2,-0.01,-0.01,0,9.65,-0.09,0.06,0,0,0,-0.13,18.28,0,0,0,0,0,0,1,0,0
37062548,0,17918,1,8.22,-0.01,-0.01,0,9.78,0.01,0.06,0,-0.01,0,-0.11,18.27,0,0,0,0,0,0,1,0,0
37080831,0,18283,1,8.21,-0.01,-0.01,0,9.61,0,0.1,0,-0.03,0,-0.11,18.28,0,0,0,0,0,0,1,0,0
37098738,0,17907,1,8.21,-0.01,-0.01,0,9.52,-0.02,0.13,0,-0.01,0,-0.11,18.28,0,0,0,0,0,0,1,0,0
37115783,0,17045,1,8.22,-0.01,-0.01,0,9.62,0.11,-0.02,0.04,0.06,0.01,-0.11,18.27,0,0,0,0,0,0,1,0,0
37132962,0,17179,1,8.22,-0.01,-0.01,0,10.45,-0.02,0.08,-0.05,0.06,0.01,-0.12,18.29,0,0,0,0,0,0,1,0,0
37150107,0,17145,1,8.21,-0.01,0,0,13.52,-0.27,-0.15,-0.05,0.06,0.01,-0.12,18.28,0,0,0,0,0,0,1,0,0
37167691,0,17584,1,8.2,-0.01,0,0,17.31,0.37,0.47,-0.05,0.06,0.01,-0.13,18.28,0,0,0,0,0,0,1,0,0
37187168,0,19477,1,8.2,-0.01,0,0,22.47,0.53,-0.36,-0.15,0.01,-0.01,-0.14,18.28,0,0,0,0,0,0,1,0,0
37204215,13889,17047,2,8.22,-0.01,0,0,26.37,0.47,0.57,-0.13,-0.08,-0.02,-0.11,18.29,2.67,11.69,0,0,0,0,1,0,0
37223640,33314,19425,2,8.22,-0.01,0,-0.01,31.12,0.41,0.49,-0.21,0.06,-0.05,-0.15,18.28,-0.28,0.54,0.73,0.37,0,0,1,0,0
37241532,51206,17892,2,8.21,-0.01,0,-0.01,36.37,0.86,0.62,-0.04,0.15,-0.08,-0.16,18.29,-0.33,0.49,-0.35,0.51,0,0,1,0,0
37258960,68634,17428,2,8.21,-0.02,0,-0.01,39.72,0.69,0.83,0,0.26,-0.11,-0.16,18.29,-1.04,0.69,-0.76,0.63,0,0,1,0,0
37276142,85816,17182,2,8.21,-0.02,0,-0.01,42.95,0.86,0.97,-0.08,-0.04,-0.16,-0.12,18.28,0.17,1.04,-1.04,0.68,0,0,1,0,0
37293193,102867,17051,2,8.21,-0.02,0,-0.01,44.94,0.59,1.13,0.03,0.15,-0.21,-0.11,18.29,0.19,1.03,0.16,1.04,0,0,1,0,0
37310687,120361,17494,2,8.21,-0.02,0.01,-0.01,43.89,1.01,1.01,0.03,0.15,-0.21,-0.08,18.29,-0.79,1.32,-0.45,1.19,0,0,1,0,0
37328107,137781,17420,2,8.21,-0.03,0.01,-0.01,40.12,0.72,0.95,0.02,0.27,-0.28,-0.08,18.29,-1.35,1.73,-0.94,1.42,0,0,1,0,0
37345505,155179,17398,2,8.2,-0.03,0.01,-0.01,31.48,0.63,0.62,0.04,0.28,-0.31,-0.08,18.28,-2.16,2.78,-1.78,2.07,0,0,1,0,0
37362555,172229,17050,2,8.21,-0.04,0.02,-0.01,21.08,0.28,0.48,0.01,0.29,-0.33,-0.03,18.28,-2.83,3.64,-2.19,2.76,0,0,1,0,0
37379744,189418,17189,2,8.21,-0.05,0.03,-0.01,19.1,0.21,0.37,-0.02,0.41,-0.35,-0.03,18.28,-5.21,5.2,-3.97,4.53,0,0,1,0,0
37396794,206468,17050,2,8.16,-0.05,0.03,-0.01,17.65,0.1,0.31,-0.01,0.34,-0.38,-0.03,18.27,-5.67,6.15,-5,5,0,0,1,0,0
37414998,224672,18204,2,8.18,-0.06,0.04,-0.01,17.13,-0.19,0.01,0.04,0.39,-0.38,0.01,18.26,-6.17,6.75,-5,5,0,0,1,0,0
37432378,242052,17380,2,8.21,-0.07,0.05,-0.01,16.24,-0.41,-0.18,0.04,0.36,-0.37,0.05,18.28,-6.17,7.17,-5,5,0,0,1,0,0
37449221,258895,16843,2,8.2,-0.07,0.05,-0.01,15.83,-0.38,-0.25,0.04,0.37,-0.33,0.12,18.27,-6.79,7.02,-5,5,0,0,1,0,0
37466271,275945,17050,2,8.21,-0.08,0.06,-0.01,15.26,-0.44,-0.42,0.02,0.26,-0.26,0.17,18.26,-7.06,7.05,-5,5,0,0,1,0,0
37484967,294641,18696,2,8.21,-0.08,0.06,-0.01,14.91,-0.45,-0.52,0,0.28,-0.24,0.2,18.26,-6.15,6.43,-5,5,0,0,1,0,0
37502375,312049,17408,2,8.2,-0.08,0.07,-0.01,14.29,-0.45,-0.47,-0.02,0.17,-0.16,0.27,18.26,-6.19,6.51,-5,5,0,0,1,0,0
37519402,329076,17027,2,8.2,-0.09,0.07,-0.01,14.03,-0.43,-0.44,-0.04,0.07,-0.11,0.27,18.26,-4.18,5.2,-5,5,0,0,1,0,0
37537959,347633,18557,2,8.2,-0.09,0.07,-0.01,13.52,-0.41,-0.42,-0.03,0.04,-0.08,0.33,18.25,-3.25,4.74,-3.57,4.85,0,0,1,0,0
37555121,364795,17162,2,8.22,-0.09,0.07,-0.01,13.21,-0.43,-0.43,-0.06,0,-0.01,0.4,18.26,-3.01,4.28,-3.06,4.25,0,0,1,0,0
37572921,382595,17800,2,8.2,-0.09,0.07,-0.01,12.84,-0.43,-0.38,-0.06,0,-0.01,0.47,18.22,-2.81,3.78,-2.96,3.8,0,0,1,0,0
37590225,399899,17304,2,8.19,-0.09,0.07,-0.01,12.9,-0.4,-0.32,-0.06,-0.1,0.09,0.55,18.24,-0.83,2.57,-2.13,3.33,0,0,1,0,0
37607204,416878,16979,2,8.19,-0.09,0.07,-0.01,12.83,-0.39,-0.25,-0.06,-0.1,0.09,0.62,18.22,-0.97,1.98,-0.97,2.17,0,0,1,0,0
37624254,433928,17050,2,8.2,-0.08,0.06,-0.02,12.69,-0.38,-0.14,-0.1,-0.17,0.16,0.67,18.24,0.29,0.61,-0.98,1.95,0,0,1,0,0
37641679,451353,17425,2,8.21,-0.08,0.06,-0.02,12.83,-0.3,-0.06,-0.13,-0.24,0.22,0.77,18.22,0.93,0.01,0.35,0.55,0,0,1,0,0
37658784,468458,17105,2,8.21,-0.08,0.06,-0.02,12.71,-0.31,0.03,-0.1,-0.2,0.24,0.77,18.22,1.38,-0.96,1.39,-0.93,0,0,1,0,0
37676487,486161,17703,2,8.21,-0.07,0.05,-0.02,12.7,-0.15,0.13,-0.12,-0.22,0.28,0.83,18.23,1.52,-1.88,1.56,-1.85,0,0,1,0,0
37693188,502862,16701,2,8.15,-0.07,0.05,-0.02,12.7,-0.08,0.28,-0.14,-0.21,0.3,0.92,18.22,1.82,-2.5,1.88,-2.45,0,0,1,0,0
37711042,520716,17854,2,8.2,-0.06,0.05,-0.03,12.51,0.1,0.34,-0.11,-0.15,0.3,1.01,18.23,1.48,-2.83,1.69,-2.65,0,0,1,0,0
37728204,537878,17162,2,8.21,-0.06,0.04,-0.03,12.72,0.32,0.62,-0.08,-0.15,0.28,1.1,18.21,0.82,-2.82,0.9,-2.8,0,0,1,0,0
37746275,555949,18071,2,8.22,-0.05,0.04,-0.03,12.53,0.36,0.64,-0.07,-0.1,0.25,1.22,18.21,0.51,-2.68,0.58,-2.67,0,0,1,0,0
37765230,574904,18955,2,8.21,-0.05,0.04,-0.03,12.43,0.44,0.68,-0.06,-0.04,0.23,1.31,18.19,-0.52,-2.27,-0.46,-2.29,0,0,1,0,0
37782608,592282,17378,2,8.21,-0.04,0.04,-0.03,12.54,0.44,0.67,-0.07,0.01,0.19,1.42,18.19,-1.52,-1.83,-1.46,-1.87,0,0,1,0,0
37800033,609707,17425,2,8.19,-0.04,0.04,-0.03,12.54,0.44,0.66,-0.04,0.01,0.16,1.5,18.21,-1.96,-1.08,-1.89,-1.35,0,0,1,0,0
37816848,626522,16815,2,8.19,-0.04,0.04,-0.03,12.54,0.48,0.64,-0.03,0.12,0.11,1.5,18.21,-3.91,-0.26,-3.9,-0.38,0,0,1,0,0
37834760,644434,17912,2,8.2,-0.04,0.04,-0.03,12.32,0.45,0.54,-0.02,0.19,0.06,1.58,18.18,-4.44,0.04,-4.44,-0.1,0,0,1,0,0
37852083,661757,17323,2,8.18,-0.04,0.05,-0.03,12.16,0.44,0.28,-0.02,0.22,0.02,1.67,18.18,-5.76,0.93,-5,0.75,0,0,1,0,0
37869429,679103,17346,2,8.19,-0.04,0.05,-0.03,12.19,0.39,0.15,-0.02,0.22,0.02,1.77,18.17,-6.29,1.34,-5,1.15,0,0,1,0,0
37886202,695876,16773,2,8.2,-0.04,0.06,-0.03,12.12,0.36,-0.07,-0.02,0.22,0.02,1.86,18.18,-6.37,1.33,-5,1.12,0,0,1,0,0
37904898,714572,18696,2,8.2,-0.04,0.06,-0.03,11.82,0.18,-0.17,0.05,0.22,-0.07,1.94,18.18,-6.61,2.86,-5,2.64,0,0,1,0,0
37922004,731678,17106,2,8.18,-0.04,0.06,-0.03,11.91,0.1,-0.29,0.02,0.12,-0.08,2.06,18.17,-6.02,3.35,-5,3.16,0,0,1,0,0
37938986,748660,16982,2,8.18,-0.04,0.07,-0.03,11.86,0.01,-0.37,0.02,0.17,-0.09,2.06,18.17,-5.83,3.54,-5,3.36,0,0,1,0,0
37957886,767560,18900,2,8.2,-0.04,0.07,-0.03,12.11,-0.04,-0.4,-0.03,0.12,-0.09,2.18,18.18,-5.11,3.6,-5,3.44,0,0,1,0,0
37974936,784610,17050,2,8.21,-0.04,0.07,-0.03,12.28,-0.11,-0.43,0,0.05,-0.08,2.34,18.18,-5.1,3.66,-5,3.5,0,0,1,0,0
37992847,802521,17911,2,8.21,-0.05,0.07,-0.03,12.57,-0.11,-0.35,0,0.03,-0.06,2.45,18.16,-3.49,3.12,-3.58,3.01,0,0,1,0,0
38009897,819571,17050,2,8.22,-0.05,0.07,-0.03,12.36,-0.15,-0.35,-0.01,-0.14,-0.03,2.58,18.16,-3.53,3.09,-3.63,2.98,0,0,1,0,0
38027514,837188,17617,2,8.2,-0.05,0.07,-0.03,12.57,-0.15,-0.32,-0.01,-0.14,-0.03,2.73,18.15,-0.44,2.49,-0.52,2.47,0,0,1,0,0
38044886,854560,17372,2,8.21,-0.05,0.07,-0.03,12.29,-0.16,-0.28,-0.04,-0.19,0,2.86,18.15,0.28,2.14,0.21,2.15,0,0,1,0,0
38063526,873200,18640,2,8.19,-0.05,0.06,-0.03,12.61,-0.14,-0.27,0,-0.19,0.01,3.01,18.14,0.79,1.69,0.73,1.72,0,0,1,0,0
38081735,891409,18209,2,8.21,-0.05,0.06,-0.03,12.7,-0.13,-0.05,-0.03,-0.24,0.04,3.13,18.16,1.76,1.18,1.72,1.24,0,0,1,0,0
38101215,910889,19480,2,8.21,-0.04,0.05,-0.03,12.9,-0.05,0.14,-0.07,-0.31,0.07,3.23,18.15,2.92,0.59,2.9,0.69,0,0,1,0,0
38117929,927603,16714,2,8.21,-0.04,0.05,-0.04,12.65,-0.11,0.41,-0.04,-0.29,0.09,3.23,18.15,3.31,0.51,3.29,0.62,0,0,1,0,0
38136220,945894,18291,2,8.21,-0.04,0.04,-0.04,12.55,-0.05,0.49,-0.05,-0.25,0.09,3.37,18.15,3.11,0.08,3.1,0.19,0,0,1,0,0
38153269,962943,17049,2,8.2,-0.04,0.04,-0.04,12.35,0.01,0.72,0,-0.23,0.1,3.52,18.15,2.46,-0.18,2.46,-0.09,0,0,1,0,0
38171292,980966,18023,2,8.21,-0.04,0.04,-0.04,12.36,0.03,0.77,-0.01,-0.14,0.11,3.64,18.15,0.79,-0.5,0.81,-0.47,0,0,1,0,0
38188009,997683,16717,2,8.21,-0.04,0.03,-0.04,11.88,0.03,0.91,0,-0.07,0.12,3.75,18.15,0.55,-0.54,0.57,-0.52,0,0,1,0,0
38206060,1015734,18051,2,8.18,-0.03,0.03,-0.04,11.79,0.1,0.89,0.01,0.02,0.12,3.88,18.14,-0.41,-0.68,-0.39,-0.7,0,0,1,0,0
38225029,1034703,18969,2,8.21,-0.03,0.03,-0.04,11.53,0.13,0.78,0,0.01,0.12,4.03,18.15,-1.87,-0.88,-1.84,-0.94,0,0,1,0,0
38242135,1051809,17106,2,8.22,-0.03,0.04,-0.04,11.7,0.16,0.69,0.02,0.19,0.11,4.18,18.14,-5.22,-0.64,-5,-0.83,0,0,1,0,0
38259146,1068820,17011,2,8.22,-0.03,0.04,-0.04,11.64,0.17,0.59,0.02,0.22,0.11,4.18,18.14,-6.02,-0.7,-5,-0.91,0,0,1,0,0
38276980,1086654,17834,2,8.19,-0.03,0.04,-0.04,11.33,0.2,0.38,0.06,0.26,0.1,4.32,18.14,-6.2,-0.76,-5,-0.97,0,0,1,0,0
38294052,1103726,17072,2,8.18,-0.02,0.05,-0.03,11.38,0.16,0.24,0.06,0.29,0.09,4.47,18.14,-7.98,-0.42,-5,-0.69,0,0,1,0,0
38311377,1121051,17325,2,8.21,-0.02,0.05,-0.03,11.21,0.15,0.06,0.06,0.29,0.09,4.61,18.12,-8.29,-0.5,-5,-0.77,0,0,1,0,0
38328825,1138499,17448,2,8.21,-0.02,0.06,-0.03,11.13,0.18,-0.23,0.06,0.28,0.08,4.76,18.12,-8.53,-0.33,-5,-0.6,0,0,1,0,0
38345930,1155604,17105,2,8.22,-0.02,0.06,-0.03,11.23,0.21,-0.32,0.03,0.31,0.07,4.93,18.12,-8.9,-0.16,-5,-0.44,0,0,1,0,0
38364626,1174300,18696,2,8.2,-0.02,0.07,-0.03,11.28,0.25,-0.34,0.05,0.19,0.05,5.05,18.13,-8.56,-0.13,-5,-0.39,0,0,1,0,0
38383682,1193356,19056,2,8.22,-0.02,0.07,-0.03,11.52,0.34,-0.32,0.02,0.13,0.03,5.2,18.13,-6.05,0.25,-5,0.07,0,0,1,0,0
38400424,1210098,16742,2,8.21,-0.02,0.07,-0.03,11.42,0.3,-0.34,0.01,0.14,0,5.36,18.15,-7.13,0.7,-5,0.48,0,0,1,0,0
38418391,1228065,17967,2,8.21,-0.02,0.08,-0.03,11.39,0.35,-0.42,-0.02,0.1,-0.02,5.36,18.15,-5.61,1.18,-5,1.01,0,0,1,0,0
38437031,1246705,18640,2,8.21,-0.02,0.08,-0.03,11.33,0.39,-0.45,-0.01,0.06,-0.03,5.5,18.11,-4.9,1.5,-4.94,1.36,0,0,1,0,0
38454193,1263867,17162,2,8.2,-0.02,0.08,-0.03,11.29,0.36,-0.48,-0.01,-0.09,-0.08,5.64,18.14,-3.52,2.04,-3.58,1.93,0,0,1,0,0
38471877,1281551,17684,2,8.22,-0.02,0.08,-0.03,11.24,0.34,-0.47,-0.02,-0.1,-0.09,5.79,18.12,-1.65,2.85,-1.73,2.79,0,0,1,0,0
38489306,1298980,17429,2,8.2,-0.02,0.07,-0.03,11.39,0.27,-0.5,-0.04,-0.18,-0.13,5.92,18.12,-0.46,3.43,-0.57,3.41,0,0,1,0,0
38506320,1315994,17014,2,8.16,-0.03,0.07,-0.03,11.48,0.29,-0.44,-0.04,-0.18,-0.13,6.07,18.12,0.27,3.76,0.15,3.76,0,0,1,0,0
38523371,1333045,17051,2,8.2,-0.03,0.07,-0.03,11.4,0.16,-0.26,-0.09,-0.24,-0.16,6.22,18.12,0.88,4.04,0.74,4.07,0,0,1,0,0
38540458,1350132,17087,2,8.21,-0.03,0.06,-0.04,11.38,0.14,-0.06,-0.11,-0.34,-0.18,6.35,18.13,3.33,4.86,3.15,4.97,0,0,1,0,0
38557530,1367204,17072,2,8.21,-0.03,0.05,-0.04,11.09,0,0.11,-0.12,-0.36,-0.19,6.35,18.13,4.16,5.12,3.96,5,0,0,1,0,0
38575820,1385494,18290,2,8.2,-0.04,0.05,-0.04,11.09,-0.06,0.35,-0.1,-0.31,-0.18,6.52,18.11,4.34,5.27,4.12,5,0,0,1,0,0
38592870,1402544,17050,2,8.17,-0.04,0.04,-0.04,10.94,-0.18,0.49,-0.12,-0.36,-0.17,6.65,18.13,4.68,5.2,4.46,5,0,0,1,0,0
38610279,1419953,17409,2,8.21,-0.04,0.04,-0.04,11.06,-0.24,0.66,-0.12,-0.36,-0.17,6.81,18.11,5.55,5.23,5,5,0,0,1,0,0
38627440,1437114,17161,2,8.2,-0.04,0.03,-0.05,11.04,-0.25,0.96,-0.11,-0.26,-0.1,6.96,18.1,4.1,4.17,3.9,4.36,0,0,1,0,0
38645665,1455339,18225,2,8.21,-0.05,0.03,-0.05,10.91,-0.21,0.95,-0.11,-0.17,-0.07,7.1,18.11,3.1,3.87,2.91,4.01,0,0,1,0,0
38664690,1474364,19025,2,8.2,-0.05,0.02,-0.05,10.87,-0.26,1.05,-0.08,-0.14,-0.06,7.26,18.12,1.57,3.5,1.39,3.57,0,0,1,0,0
38682525,1492199,17835,2,8.21,-0.05,0.02,-0.05,10.83,-0.28,1.01,-0.05,-0.02,-0.01,7.44,18.11,-1.43,2.73,-1.57,2.66,0,0,1,0,0
38699772,1509446,17247,2,8.21,-0.05,0.02,-0.05,10.91,-0.3,1.04,-0.06,0.08,0.02,7.44,18.11,-2.06,2.2,-2.17,2.09,0,0,1,0,0
38718413,1528087,18641,2,8.18,-0.05,0.02,-0.05,11.05,-0.28,0.84,-0.04,0.11,0.04,7.59,18.11,-3.46,1.62,-3.55,1.44,0,0,1,0,0
38738186,1547860,19773,2,8.18,-0.05,0.03,-0.05,10.96,-0.27,0.58,-0.01,0.2,0.11,7.73,18.13,-4.4,1.08,-4.45,0.84,0,0,1,0,0
38757998,1567672,19812,2,8.19,-0.04,0.03,-0.06,10.97,-0.25,0.45,-0.08,0.24,0.15,7.92,18.11,-6.33,-0.46,-5,-0.81,0,0,1,0,0
38774824,1584498,16826,2,8.21,-0.04,0.04,-0.06,10.84,-0.18,0.16,-0.05,0.28,0.19,8.06,18.1,-6.69,-0.71,-5,-1.09,0,0,1,0,0
38792736,1602410,17912,2,8.2,-0.04,0.04,-0.06,10.8,-0.19,0.03,-0.07,0.3,0.2,8.23,18.11,-8.19,-1.62,-5,-2.09,0,0,1,0,0
38809899,1619573,17163,2,8.2,-0.03,0.05,-0.06,10.76,-0.17,-0.04,-0.07,0.29,0.25,8.44,18.1,-8.09,-2.6,-5,-3.07,0,0,1,0,0
38826998,1636672,17099,2,8.19,-0.03,0.05,-0.06,10.67,-0.12,-0.19,-0.07,0.29,0.25,8.6,18.09,-9.04,-3.12,-5,-3.65,0,0,1,0,0
38844992,1654666,17994,2,8.22,-0.03,0.06,-0.06,10.55,0.11,-0.27,-0.13,0.22,0.29,8.78,18.1,-8.87,-3.46,-5,-4,0,0,1,0,0
38861689,1671363,16697,2,8.22,-0.02,0.06,-0.06,10.54,0.22,-0.34,-0.06,0.19,0.28,8.94,18.11,-7.35,-4.43,-5,-4.88,0,0,1,0,0
38878795,1688469,17106,2,8.22,-0.02,0.06,-0.06,10.53,0.47,-0.31,-0.08,0.06,0.27,8.94,18.11,-6.25,-4.71,-5,-5,0,0,1,0,0
38896650,1706324,17855,2,8.2,-0.01,0.06,-0.06,10.66,0.6,-0.37,-0.08,0.05,0.24,9.07,18.12,-4.61,-4.2,-4.33,-4.49,0,0,1,0,0
38913996,1723670,17346,2,8.2,-0.01,0.06,-0.06,10.61,0.63,-0.35,-0.08,0.05,0.24,9.25,18.1,-4.63,-4.31,-4.34,-4.6,0,0,1,0,0
38931334,1741008,17338,2,8.21,0,0.07,-0.07,10.62,0.65,-0.37,-0.08,0.05,0.24,9.42,18.1,-4.71,-4.53,-4.4,-4.84,0,0,1,0,0
38948384,1758058,17050,2,8.21,0,0.06,-0.07,10.51,0.65,-0.37,-0.11,-0.11,0.13,9.6,18.1,-1.21,-2.61,-1.03,-2.68,0,0,1,0,0
38965511,1775185,17127,2,8.19,0,0.06,-0.07,12.66,0.86,-0.52,-0.08,-0.17,0.05,9.77,18.11,0.3,-1,0.37,-0.98,0,0,1,0,0
38985383,1795057,19872,2,8.12,0,0.06,-0.07,23.99,1.85,-1.15,0.19,-0.25,-0.1,9.77,18.1,0.49,0.44,0.46,0.47,0,0,1,0,0
39003325,1812999,17942,2,8.18,0,0.05,-0.07,3.68,-0.06,0.41,-0.15,-0.39,-0.18,9.83,18.08,14.07,8.66,5,5,0,0,1,0,0
39020345,1830019,17020,2,8.18,-0.01,0.05,-0.07,1.64,0.24,-0.18,-0.17,-0.4,-0.19,10.01,18.08,41.8,22.8,5,5,0,0,1,0,0
39037450,1847124,17105,2,8.18,-0.01,0.04,-0.07,-0.05,-0.08,0.2,-0.15,-0.4,-0.19,10.01,18.08,90,90,5,5,0,0,1,0,0
39054131,1863805,16681,2,8.16,-0.01,0.03,-0.08,-0.07,-0.03,0.05,-0.13,-0.41,-0.18,10.19,18.08,90,90,5,5,0,0,1,0,0
39071236,1880910,17105,2,8.19,-0.01,0.02,-0.08,-0.17,-0.01,0.32,-0.1,-0.4,-0.19,10.34,18.09,90,90,5,5,0,0,1,0,0
39088677,1898351,17441,2,8.21,-0.02,0.02,-0.08,-0.13,-0.01,0.01,-0.07,-0.41,-0.18,10.5,18.09,90,90,5,5,0,0,1,0,0
39106111,1915785,17434,2,8.23,-0.02,0.01,-0.08,-0.15,-0.06,0.14,-0.06,-0.43,-0.18,10.68,18.1,90,90,5,5,0,0,1,0,0
39125355,1935029,19244,3,8.21,-0.02,0,-0.08,-0.19,-0.04,0.18,-0.07,-0.43,-0.17,10.85,18.11,90,90,0,0,0,0,1,0,0
39144775,1954449,19420,3,8.14,-0.02,-0.01,-0.08,-0.2,-0.05,0.22,-0.06,-0.44,-0.17,11.01,18.12,90,90,0,0,0,0,1,0,0
39164196,1973870,19421,3,8.18,-0.03,-0.02,-0.08,-0.13,-0.07,0.08,-0.06,-0.44,-0.17,11.19,18.12,90,90,0,0,0,0,1,0,0
39182746,1992420,18550,3,8.21,-0.03,-0.02,-0.09,-0.17,-0.17,0.28,-0.01,-0.46,-0.17,11.35,18.14,90,90,0,0,0,0,1,0,0
39199907,2009581,17161,3,8.21,-0.03,-0.03,-0.09,-0.15,-0.06,0.13,-0.04,-0.46,-0.16,11.35,18.14,90,90,0,0,0,0,1,0,0
39217759,2027433,17852,3,8.21,-0.03,-0.04,-0.09,-0.18,-0.06,0.29,-0.04,-0.46,-0.15,11.54,18.13,90,90,0,0,0,0,1,0,0
39234916,2044590,17157,3,8.21,-0.03,-0.05,-0.09,-0.16,-0.06,0.17,-0.05,-0.47,-0.14,11.7,18.16,90,90,0,0,0,0,1,0,0
39251984,2061658,17068,3,8.21,-0.04,-0.06,-0.09,-0.13,-0.06,0.23,-0.05,-0.47,-0.14,11.85,18.16,90,90,0,0,0,0,1,0,0
39269317,2078991,17333,3,8.22,-0.04,-0.07,-0.09,-0.14,-0.04,0.22,-0.05,-0.48,-0.14,11.99,18.16,90,90,0,0,0,0,1,0,0
39287668,2097342,18351,3,8.21,-0.04,-0.07,-0.09,-0.12,-0.06,0.22,-0.04,-0.48,-0.13,12.15,18.17,90,90,0,0,0,0,1,0,0
39306304,2115978,18636,3,8.22,-0.04,-0.08,-0.09,-0.1,-0.04,0.22,-0.04,-0.48,-0.13,12.29,18.17,90,90,0,0,0,0,1,0,0
39323350,2133024,17046,3,8.22,-0.04,-0.09,-0.09,-0.11,-0.04,0.22,-0.04,-0.49,-0.13,12.42,18.21,90,90,0,0,0,0,1,0,0
39340474,2150148,17124,3,8.21,-0.04,-0.1,-0.09,-0.09,-0.05,0.27,-0.03,-0.5,-0.13,12.61,18.2,90,90,0,0,0,0,1,0,0
39358289,2167963,17815,3,8.21,-0.05,-0.11,-0.09,-0.1,-0.05,0.26,-0.03,-0.51,-0.13,12.61,18.2,90,90,0,0,0,0,1,0,0
39375678,2185352,17389,3,8.21,-0.05,-0.12,-0.09,-0.11,-0.02,0.24,-0.03,-0.51,-0.13,12.77,18.22,90,90,0,0,0,0,1,0,0
39395098,2204772,19420,3,8.2,-0.05,-0.13,-0.09,-0.11,-0.03,0.25,-0.02,-0.52,-0.12,12.9,18.24,90,90,0,0,0,0,1,0,0
39414967,2224641,19869,3,8.21,-0.05,-0.14,-0.09,-0.11,-0.02,0.28,-0.03,-0.52,-0.12,13.05,18.21,90,90,0,0,0,0,1,0,0
39431957,2241631,16990,3,8.21,-0.05,-0.15,-0.09,-0.1,-0.03,0.28,-0.03,-0.52,-0.12,13.18,18.23,90,90,0,0,0,0,1,0,0
39449666,2259340,17709,3,8.21,-0.05,-0.16,-0.09,-0.11,-0.01,0.26,-0.02,-0.53,-0.12,13.34,18.23,90,90,0,0,0,0,1,0,0
39467036,2276710,17370,3,8.21,-0.05,-0.17,-0.09,-0.09,-0.01,0.27,-0.02,-0.54,-0.11,13.48,18.25,90,90,0,0,0,0,1,0,0
39485246,2294920,18210,3,8.2,-0.05,-0.18,-0.09,-0.05,0,0.28,-0.01,-0.55,-0.11,13.59,18.24,90,90,0,0,0,0,1,0,0
39502347,2312021,17101,3,8.2,-0.06,-0.19,-0.09,-0.11,0.02,0.28,-0.02,-0.55,-0.11,13.73,18.26,90,90,0,0,0,0,1,0,0
39519823,2329497,17476,3,8.2,-0.06,-0.2,-0.09,-0.05,0.02,0.25,-0.01,-0.56,-0.1,13.73,18.26,90,90,0,0,0,0,1,0,0
39538014,2347688,18191,3,8.21,-0.06,-0.21,-0.09,-0.09,-0.01,0.26,-0.01,-0.57,-0.1,13.85,18.26,90,90,0,0,0,0,1,0,0
39555064,2364738,17050,3,8.22,-0.06,-0.22,-0.09,-0.03,0,0.3,-0.01,-0.57,-0.1,13.99,18.26,90,90,0,0,0,0,1,0,0
39572972,2382646,17908,3,8.22,-0.06,-0.23,-0.09,-0.07,-0.02,0.26,-0.01,-0.58,-0.1,14.11,18.27,90,90,0,0,0,0,1,0,0
39592392,2402066,19420,3,8.22,-0.06,-0.24,-0.09,-0.05,-0.01,0.29,-0.01,-0.59,-0.1,14.25,18.27,90,90,0,0,0,0,1,0,0
39609494,2419168,17102,3,8.21,-0.06,-0.25,-0.09,-0.03,-0.03,0.28,-0.01,-0.59,-0.09,14.34,18.28,90,90,0,0,0,0,1,0,0
39627428,2437102,17934,3,8.22,-0.06,-0.26,-0.09,-0.05,0.02,0.25,-0.01,-0.6,-0.08,14.45,18.27,90,90,0,0,0,0,1,0,0
