logMicros,flightMicros,logDt,state,voltage,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,altitude,temp,yPID,zPID,yServo,zServo,pyro1,pyro2,pyro1Cont,pyro2Cont,abort
68125920,0,18232,1,8.18,0.009,-0.003,-0.023,9.58,0.35,-0.27,0,0,0,-0.33,14.13,0,0,0,0,0,0,1,0,0
68142965,0,17045,1,8.17,0.009,-0.003,-0.023,9.57,0.36,-0.25,0,0,0,-0.32,14.15,0,0,0,0,0,0,1,0,0
68160776,0,17811,1,8.15,0.009,-0.003,-0.023,9.57,0.34,-0.27,0,0,0,-0.31,14.14,0,0,0,0,0,0,1,0,0
68177822,0,17046,1,8.15,0.009,-0.003,-0.023,9.55,0.34,-0.27,0,0,0,-0.31,14.14,0,0,0,0,0,0,1,0,0
68195148,0,17326,1,8.17,0.009,-0.003,-0.023,9.56,0.32,-0.27,0,0,0,-0.32,14.16,0,0,0,0,0,0,1,0,0
68214897,0,19749,1,8.18,0.009,-0.003,-0.023,9.57,0.32,-0.29,0,0,0,-0.3,14.16,0,0,0,0,0,0,1,0,0
68231706,0,16809,1,8.17,0.009,-0.003,-0.023,9.57,0.33,-0.26,0,0,-0.01,-0.3,14.14,0,0,0,0,0,0,1,0,0
68249558,0,17852,1,8.18,0.009,-0.003,-0.024,9.57,0.34,-0.26,0,0,-0.01,-0.3,14.14,0,0,0,0,0,0,1,0,0
68266660,0,17102,1,8.17,0.009,-0.003,-0.024,9.56,0.37,-0.27,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
68284778,0,18118,1,8.17,0.009,-0.003,-0.024,9.54,0.37,-0.27,0,0,0,-0.34,14.14,0,0,0,0,0,0,1,0,0
68302210,0,17432,1,8.16,0.009,-0.003,-0.024,9.55,0.33,-0.28,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
68319325,0,17115,1,8.16,0.009,-0.003,-0.024,9.58,0.34,-0.31,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
68338017,0,18692,1,8.17,0.009,-0.003,-0.024,9.57,0.31,-0.28,0,0,0,-0.32,14.16,0,0,0,0,0,0,1,0,0
68355063,0,17046,1,8.15,0.009,-0.003,-0.024,9.56,0.31,-0.24,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
68373110,0,18047,1,8.17,0.009,-0.003,-0.024,9.55,0.34,-0.26,0,0,0,-0.32,14.16,0,0,0,0,0,0,1,0,0
68392139,0,19029,1,8.18,0.009,-0.003,-0.024,9.57,0.34,-0.25,0,0,0,-0.3,14.16,0,0,0,0,0,0,1,0,0
68409129,0,16990,1,8.16,0.009,-0.003,-0.024,9.55,0.36,-0.25,0,0,0,-0.3,14.15,0,0,0,0,0,0,1,0,0
68427093,0,17964,1,8.17,0.009,-0.003,-0.024,9.57,0.33,-0.31,0,0,0,-0.28,14.14,0,0,0,0,0,0,1,0,0
68444195,0,17102,1,8.17,0.009,-0.003,-0.024,9.57,0.32,-0.27,0,0,0,-0.29,14.14,0,0,0,0,0,0,1,0,0
68462067,0,17872,1,8.17,0.009,-0.003,-0.024,9.56,0.31,-0.28,0,0,0,-0.31,14.15,0,0,0,0,0,0,1,0,0
68481082,0,19015,1,8.16,0.009,-0.003,-0.024,9.56,0.32,-0.24,0,0,0,-0.31,14.15,0,0,0,0,0,0,1,0,0
68498184,0,17102,1,8.16,0.009,-0.003,-0.024,9.56,0.34,-0.26,0,0,0,-0.31,14.15,0,0,0,0,0,0,1,0,0
68516091,0,17907,1,8.17,0.009,-0.003,-0.024,9.57,0.37,-0.29,0,0,0,-0.34,14.18,0,0,0,0,0,0,1,0,0
68533286,0,17195,1,8.17,0.009,-0.003,-0.024,9.57,0.35,-0.29,0,0,0,-0.35,14.14,0,0,0,0,0,0,1,0,0
68550474,0,17188,1,8.16,0.009,-0.003,-0.024,9.57,0.35,-0.28,0,0,0,-0.38,14.16,0,0,0,0,0,0,1,0,0
68567898,0,17424,1,8.18,0.01,-0.003,-0.024,9.56,0.33,-0.26,0,0,0,-0.41,14.16,0,0,0,0,0,0,1,0,0
68584909,0,17011,1,8.17,0.009,-0.003,-0.024,9.57,0.32,-0.27,0,0,0,-0.44,14.16,0,0,0,0,0,0,1,0,0
68602739,0,17830,1,8.17,0.01,-0.003,-0.023,9.57,0.33,-0.25,0,0,0,-0.41,14.14,0,0,0,0,0,0,1,0,0
68619905,0,17166,1,8.17,0.009,-0.003,-0.024,9.56,0.32,-0.28,0,0,0,-0.41,14.14,0,0,0,0,0,0,1,0,0
68637198,0,17293,1,8.17,0.009,-0.003,-0.024,9.52,0.34,-0.28,0,0,0,-0.41,14.16,0,0,0,0,0,0,1,0,0
68654594,0,17396,1,8.18,0.009,-0.003,-0.024,9.56,0.36,-0.27,0,0,0,-0.41,14.16,0,0,0,0,0,0,1,0,0
68671697,0,17103,1,8.18,0.009,-0.003,-0.024,9.56,0.35,-0.25,0.01,0,0,-0.41,14.14,0,0,0,0,0,0,1,0,0
68689364,0,17667,1,8.17,0.009,-0.003,-0.024,9.55,0.34,-0.26,0,0,0,-0.41,14.16,0,0,0,0,0,0,1,0,0
68708000,0,18636,1,8.17,0.009,-0.003,-0.024,9.55,0.31,-0.27,0,0,0,-0.39,14.15,0,0,0,0,0,0,1,0,0
68725378,0,17378,1,8.17,0.009,-0.003,-0.024,9.57,0.34,-0.29,0,0,0,-0.4,14.16,0,0,0,0,0,0,1,0,0
68744346,0,18968,1,8.17,0.009,-0.003,-0.024,9.54,0.33,-0.28,0,0,0,-0.41,14.16,0,0,0,0,0,0,1,0,0
68762317,0,17971,1,8.18,0.009,-0.003,-0.024,9.58,0.34,-0.3,0,0,0,-0.4,14.14,0,0,0,0,0,0,1,0,0
68780148,0,17831,1,8.17,0.009,-0.003,-0.024,9.56,0.35,-0.24,0,0,0,-0.4,14.15,0,0,0,0,0,0,1,0,0
68797215,0,17067,1,8.17,0.009,-0.003,-0.024,9.55,0.36,-0.26,0,0,0,-0.4,14.15,0,0,0,0,0,0,1,0,0
68814558,0,17343,1,8.16,0.009,-0.003,-0.024,9.55,0.34,-0.25,0,0,0,-0.4,14.17,0,0,0,0,0,0,1,0,0
68831827,0,17269,1,8.17,0.009,-0.003,-0.024,9.56,0.34,-0.29,0,0,0,-0.41,14.16,0,0,0,0,0,0,1,0,0
68848871,0,17044,1,8.16,0.009,-0.003,-0.024,9.58,0.33,-0.29,0,0,0,-0.38,14.15,0,0,0,0,0,0,1,0,0
68866836,0,17965,1,8.17,0.009,-0.003,-0.024,9.57,0.31,-0.26,0,0,0,-0.36,14.15,0,0,0,0,0,0,1,0,0
68883937,0,17101,1,8.18,0.009,-0.003,-0.024,9.57,0.34,-0.27,0,0,0,-0.36,14.15,0,0,0,0,0,0,1,0,0
68901601,0,17664,1,8.17,0.009,-0.003,-0.024,9.57,0.33,-0.23,0,0,0,-0.36,14.16,0,0,0,0,0,0,1,0,0
68920194,0,18593,1,8.18,0.009,-0.003,-0.024,9.57,0.36,-0.22,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
68937295,0,17101,1,8.18,0.009,-0.003,-0.024,9.57,0.34,-0.29,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
68955092,0,17797,1,8.16,0.009,-0.003,-0.024,9.55,0.36,-0.29,0,0,0,-0.36,14.16,0,0,0,0,0,0,1,0,0
68972194,0,17102,1,8.17,0.009,-0.003,-0.024,9.59,0.31,-0.28,0,0,0,-0.35,14.16,0,0,0,0,0,0,1,0,0
68989372,0,17178,1,8.17,0.009,-0.003,-0.024,9.55,0.31,-0.27,0,0,0,-0.35,14.13,0,0,0,0,0,0,1,0,0
69009171,0,19799,1,8.17,0.009,-0.003,-0.024,9.57,0.33,-0.25,0,0,0,-0.35,14.16,0,0,0,0,0,0,1,0,0
69026217,0,17046,1,8.16,0.01,-0.003,-0.024,9.57,0.34,-0.24,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
69044910,0,18693,1,8.18,0.01,-0.003,-0.024,9.56,0.35,-0.26,0,0,0,-0.31,14.16,0,0,0,0,0,0,1,0,0
69062172,0,17262,1,8.16,0.01,-0.003,-0.024,9.58,0.37,-0.3,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
69078975,0,16803,1,8.16,0.01,-0.003,-0.024,9.58,0.36,-0.3,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
69097941,0,18966,1,8.17,0.01,-0.003,-0.024,9.56,0.32,-0.28,0,0,0,-0.28,14.15,0,0,0,0,0,0,1,0,0
69114987,0,17046,1,8.16,0.01,-0.003,-0.024,9.56,0.31,-0.27,0,0,0,-0.28,14.17,0,0,0,0,0,0,1,0,0
69133792,0,18805,1,8.17,0.01,-0.003,-0.024,9.58,0.3,-0.24,0,0,0,-0.28,14.14,0,0,0,0,0,0,1,0,0
69152061,0,18269,1,8.17,0.01,-0.003,-0.024,9.55,0.33,-0.24,0,0,0,-0.29,14.14,0,0,0,0,0,0,1,0,0
69169310,0,17249,1,8.18,0.01,-0.003,-0.024,9.55,0.34,-0.3,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
69186652,0,17342,1,8.17,0.01,-0.003,-0.024,9.58,0.35,-0.28,0,0,0,-0.3,14.17,0,0,0,0,0,0,1,0,0
69203754,0,17102,1,8.17,0.01,-0.003,-0.024,9.56,0.36,-0.26,0,0,0,-0.31,14.15,0,0,0,0,0,0,1,0,0
69221791,0,18037,1,8.16,0.01,-0.003,-0.024,9.56,0.34,-0.25,0,0,0,-0.34,14.17,0,0,0,0,0,0,1,0,0
69241212,0,19421,1,8.18,0.01,-0.003,-0.024,9.56,0.32,-0.25,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
69258611,0,17399,1,8.18,0.01,-0.003,-0.024,9.57,0.32,-0.25,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
69276121,0,17510,1,8.16,0.01,-0.003,-0.024,9.56,0.34,-0.28,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
69293085,0,16964,1,8.17,0.01,-0.003,-0.024,9.57,0.33,-0.29,0,0,0,-0.35,14.14,0,0,0,0,0,0,1,0,0
69311105,0,18020,1,8.17,0.01,-0.003,-0.024,9.56,0.36,-0.25,-0.01,0,0,-0.38,14.17,0,0,0,0,0,0,1,0,0
69329742,0,18637,1,8.17,0.01,-0.003,-0.024,9.59,0.36,-0.25,0,0,0,-0.39,14.14,0,0,0,0,0,0,1,0,0
69347163,0,17421,1,8.18,0.01,-0.003,-0.024,9.56,0.33,-0.25,0,0,0,-0.4,14.16,0,0,0,0,0,0,1,0,0
69365757,0,18594,1,8.15,0.01,-0.003,-0.024,9.55,0.35,-0.28,0,0.01,0,-0.4,14.18,0,0,0,0,0,0,1,0,0
69384448,0,18691,1,8.17,0.01,-0.003,-0.024,9.57,0.31,-0.29,0,0,0,-0.4,14.16,0,0,0,0,0,0,1,0,0
69403119,0,18671,1,8.17,0.01,-0.003,-0.024,9.56,0.35,-0.29,0,0,0,-0.39,14.16,0,0,0,0,0,0,1,0,0
69419811,0,16692,1,8.17,0.01,-0.003,-0.024,9.56,0.32,-0.28,0,0,0,-0.39,14.16,0,0,0,0,0,0,1,0,0
69438542,0,18731,1,8.17,0.01,-0.003,-0.024,9.56,0.34,-0.25,0,0,0,-0.39,14.16,0,0,0,0,0,0,1,0,0
69455467,0,16925,1,8.17,0.01,-0.003,-0.024,9.57,0.37,-0.25,0,0,0,-0.38,14.15,0,0,0,0,0,0,1,0,0
69473488,0,18021,1,8.16,0.01,-0.003,-0.024,9.57,0.35,-0.29,0,0,0,-0.35,14.15,0,0,0,0,0,0,1,0,0
69490478,0,16990,1,8.17,0.01,-0.003,-0.024,9.58,0.31,-0.28,0,0,0,-0.32,14.17,0,0,0,0,0,0,1,0,0
69508443,0,17965,1,8.16,0.01,-0.003,-0.024,9.56,0.32,-0.28,0,0,0,-0.34,14.17,0,0,0,0,0,0,1,0,0
69525396,0,16953,1,8.18,0.01,-0.003,-0.024,9.58,0.32,-0.28,0,0,0,-0.33,14.17,0,0,0,0,0,0,1,0,0
69544529,0,19133,1,8.17,0.01,-0.003,-0.024,9.56,0.35,-0.26,0,0,0,-0.34,14.15,0,0,0,0,0,0,1,0,0
69562006,0,17477,1,8.18,0.01,-0.003,-0.024,9.58,0.33,-0.25,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
69579052,0,17046,1,8.18,0.01,-0.003,-0.024,9.58,0.36,-0.29,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
69596723,0,17671,1,8.16,0.01,-0.003,-0.024,9.57,0.33,-0.28,0,0,0,-0.35,14.16,0,0,0,0,0,0,1,0,0
69613984,0,17261,1,8.17,0.01,-0.003,-0.024,9.56,0.34,-0.29,0,0,0,-0.35,14.15,0,0,0,0,0,0,1,0,0
69631326,0,17342,1,8.16,0.01,-0.003,-0.024,9.56,0.32,-0.3,0,0,0,-0.33,14.16,0,0,0,0,0,0,1,0,0
69650803,0,19477,1,8.17,0.01,-0.003,-0.024,9.55,0.31,-0.25,0,0,0,-0.31,14.16,0,0,0,0,0,0,1,0,0
69667794,0,16991,1,8.17,0.01,-0.003,-0.024,9.57,0.34,-0.25,0,0,0,-0.32,14.17,0,0,0,0,0,0,1,0,0
69685236,0,17442,1,8.17,0.01,-0.003,-0.024,9.55,0.33,-0.26,0,0,0,-0.3,14.16,0,0,0,0,0,0,1,0,0
69702471,0,17235,1,8.17,0.01,-0.003,-0.024,9.55,0.35,-0.29,0,0,0,-0.28,14.17,0,0,0,0,0,0,1,0,0
69720278,0,17807,1,8.16,0.01,-0.003,-0.024,9.56,0.35,-0.29,0,0,0,-0.26,14.16,0,0,0,0,0,0,1,0,0
69737380,0,17102,1,8.16,0.01,-0.003,-0.024,9.57,0.33,-0.28,0,0,0,-0.26,14.16,0,0,0,0,0,0,1,0,0
69754152,0,16772,1,8.18,0.01,-0.003,-0.024,9.55,0.32,-0.27,0,0,0,-0.26,14.16,0,0,0,0,0,0,1,0,0
69771310,0,17158,1,8.16,0.01,-0.003,-0.024,9.59,0.33,-0.26,0,0,0,-0.26,14.17,0,0,0,0,0,0,1,0,0
69789266,0,17956,1,8.17,0.01,-0.003,-0.024,9.57,0.33,-0.25,0,0,0,-0.26,14.16,0,0,0,0,0,0,1,0,0
69806690,0,17424,1,8.16,0.01,-0.003,-0.024,9.55,0.34,-0.28,0,0,0,-0.27,14.17,0,0,0,0,0,0,1,0,0
69825768,0,19078,1,8.17,0.01,-0.003,-0.024,9.57,0.34,-0.29,0,0,0,-0.27,14.16,0,0,0,0,0,0,1,0,0
69843189,0,17421,1,8.17,0.01,-0.003,-0.024,9.56,0.34,-0.26,0,0,0,-0.3,14.17,0,0,0,0,0,0,1,0,0
69860235,0,17046,1,8.17,0.01,-0.003,-0.024,9.59,0.34,-0.26,0,0,0,-0.28,14.16,0,0,0,0,0,0,1,0,0
69878182,0,17947,1,8.17,0.01,-0.003,-0.024,9.56,0.33,-0.25,0,0,0,-0.28,14.16,0,0,0,0,0,0,1,0,0
69895106,0,16924,1,8.18,0.01,-0.003,-0.024,9.56,0.32,-0.25,0,0,0,-0.29,14.15,0,0,0,0,0,0,1,0,0
69913127,0,18021,1,8.16,0.01,-0.003,-0.024,9.57,0.32,-0.25,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
69930173,0,17046,1,8.17,0.01,-0.003,-0.024,9.59,0.37,-0.28,0,0,0,-0.28,14.16,0,0,0,0,0,0,1,0,0
69948137,0,17964,1,8.16,0.01,-0.003,-0.024,9.56,0.36,-0.26,0,0,0,-0.28,14.17,0,0,0,0,0,0,1,0,0
69966878,0,18741,1,8.17,0.01,-0.003,-0.024,9.57,0.36,-0.27,0,0,0,-0.29,14.17,0,0,0,0,0,0,1,0,0
69983952,0,17074,1,8.17,0.01,-0.003,-0.024,9.56,0.37,-0.25,0,0,0,-0.3,14.17,0,0,0,0,0,0,1,0,0
70001373,0,17421,1,8.15,0.01,-0.003,-0.024,9.56,0.33,-0.26,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
70018475,0,17102,1,8.15,0.01,-0.003,-0.024,9.56,0.32,-0.28,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
70035543,0,17068,1,8.17,0.01,-0.003,-0.024,9.56,0.34,-0.27,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
70052634,0,17091,1,8.16,0.01,-0.003,-0.024,9.58,0.34,-0.28,-0.01,0,0,-0.31,14.18,0,0,0,0,0,0,1,0,0
70070032,0,17398,1,8.17,0.01,-0.003,-0.024,9.56,0.34,-0.28,0,0,0,-0.29,14.17,0,0,0,0,0,0,1,0,0
70087078,0,17046,1,8.16,0.01,-0.003,-0.024,9.56,0.35,-0.27,-0.01,0,0,-0.3,14.17,0,0,0,0,0,0,1,0,0
70105771,0,18693,1,8.17,0.01,-0.003,-0.024,9.56,0.33,-0.27,0,0,0,-0.3,14.17,0,0,0,0,0,0,1,0,0
70123377,0,17606,1,8.18,0.01,-0.003,-0.024,9.55,0.33,-0.27,0,0,0,-0.28,14.17,0,0,0,0,0,0,1,0,0
70140368,0,16991,1,8.16,0.01,-0.003,-0.024,9.54,0.32,-0.28,0,0,0,-0.29,14.17,0,0,0,0,0,0,1,0,0
70160176,0,19808,1,8.17,0.01,-0.003,-0.024,9.56,0.35,-0.27,0,0,0,-0.3,14.18,0,0,0,0,0,0,1,0,0
70178868,0,18692,1,8.17,0.01,-0.003,-0.024,9.57,0.35,-0.29,0,0,0,-0.3,14.18,0,0,0,0,0,0,1,0,0
70196027,0,17159,1,8.17,0.01,-0.003,-0.024,9.56,0.33,-0.24,0,0,0,-0.32,14.17,0,0,0,0,0,0,1,0,0
70213742,0,17715,1,8.17,0.01,-0.003,-0.024,9.56,0.34,-0.27,0,0,0,-0.33,14.19,0,0,0,0,0,0,1,0,0
70230990,0,17248,1,8.16,0.01,-0.003,-0.024,9.55,0.34,-0.25,0,0,0,-0.31,14.17,0,0,0,0,0,0,1,0,0
70248436,0,17446,1,8.17,0.01,-0.003,-0.024,9.54,0.32,-0.27,0,0,0,-0.31,14.18,0,0,0,0,0,0,1,0,0
70265482,0,17046,1,8.17,0.01,-0.003,-0.024,9.57,0.35,-0.28,0,0,0,-0.35,14.18,0,0,0,0,0,0,1,0,0
70282549,0,17067,1,8.16,0.01,-0.003,-0.024,9.55,0.32,-0.31,0,0,0,-0.34,14.17,0,0,0,0,0,0,1,0,0
70299650,0,17101,1,8.16,0.01,-0.003,-0.024,9.57,0.34,-0.27,0,0,0,-0.34,14.17,0,0,0,0,0,0,1,0,0
70317589,0,17939,1,8.16,0.01,-0.003,-0.024,9.56,0.37,-0.26,0,0,0,-0.35,14.17,0,0,0,0,0,0,1,0,0
70337444,0,19855,1,8.17,0.01,-0.003,-0.024,9.56,0.35,-0.25,0,0,0,-0.36,14.17,0,0,0,0,0,0,1,0,0
70356483,0,19039,1,8.17,0.01,-0.003,-0.024,9.55,0.34,-0.27,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
70373529,0,17046,1,8.17,0.01,-0.003,-0.024,9.55,0.34,-0.26,0,0,0,-0.32,14.17,0,0,0,0,0,0,1,0,0
70391380,0,17851,1,8.17,0.01,-0.003,-0.024,9.56,0.32,-0.28,0,0,0,-0.33,14.17,0,0,0,0,0,0,1,0,0
70408612,0,17232,1,8.17,0.01,-0.003,-0.024,9.56,0.32,-0.27,0,0,0,-0.37,14.18,0,0,0,0,0,0,1,0,0
70425651,0,17039,1,8.17,0.01,-0.003,-0.024,9.57,0.34,-0.28,0,0,0,-0.38,14.17,0,0,0,0,0,0,1,0,0
70442698,0,17047,1,8.16,0.01,-0.003,-0.024,9.56,0.37,-0.26,0,0,0,-0.38,14.17,0,0,0,0,0,0,1,0,0
70460118,0,17420,1,8.18,0.01,-0.003,-0.024,9.55,0.36,-0.29,0,0,0,-0.39,14.17,0,0,0,0,0,0,1,0,0
70477220,0,17102,1,8.18,0.01,-0.003,-0.024,9.59,0.32,-0.25,0,0,0,-0.39,14.17,0,0,0,0,0,0,1,0,0
70494617,0,17397,1,8.17,0.01,-0.003,-0.024,9.55,0.33,-0.27,0,0,0,-0.4,14.17,0,0,0,0,0,0,1,0,0
70511714,0,17097,1,8.17,0.01,-0.003,-0.024,9.57,0.31,-0.25,0,0,0,-0.41,14.17,0,0,0,0,0,0,1,0,0
70529622,0,17908,1,8.17,0.01,-0.003,-0.025,9.55,0.32,-0.26,0,0,0,-0.39,14.17,0,0,0,0,0,0,1,0,0
70546668,0,17046,1,8.15,0.01,-0.003,-0.025,9.58,0.34,-0.28,0,0,0,-0.4,14.19,0,0,0,0,0,0,1,0,0
70564519,0,17851,1,8.17,0.01,-0.003,-0.025,9.55,0.32,-0.27,0,0,0,-0.4,14.17,0,0,0,0,0,0,1,0,0
70582463,0,17944,1,8.17,0.01,-0.003,-0.025,9.55,0.35,-0.28,0,0,0,-0.42,14.17,0,0,0,0,0,0,1,0,0
70599430,0,16967,1,8.17,0.01,-0.003,-0.025,9.57,0.37,-0.27,0,0,0,-0.42,14.17,0,0,0,0,0,0,1,0,0
70618067,0,18637,1,8.17,0.01,-0.003,-0.025,9.55,0.31,-0.27,0,0,0,-0.42,14.18,0,0,0,0,0,0,1,0,0
70635112,0,17045,1,8.16,0.01,-0.003,-0.025,9.57,0.32,-0.28,0,0,0,-0.41,14.17,0,0,0,0,0,0,1,0,0
70652942,0,17830,1,8.17,0.01,-0.003,-0.025,9.55,0.34,-0.28,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
70670118,0,17176,1,8.17,0.011,-0.003,-0.025,9.56,0.31,-0.26,0,0,0,-0.44,14.18,0,0,0,0,0,0,1,0,0
70687508,0,17390,1,8.16,0.011,-0.003,-0.025,9.56,0.33,-0.28,0,0,0,-0.43,14.19,0,0,0,0,0,0,1,0,0
70707041,0,19533,1,8.17,0.011,-0.003,-0.025,9.55,0.35,-0.28,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
70724143,0,17102,1,8.18,0.011,-0.003,-0.025,9.56,0.35,-0.28,0,0,0,-0.43,14.17,0,0,0,0,0,0,1,0,0
70742090,0,17947,1,8.17,0.011,-0.003,-0.025,9.56,0.35,-0.27,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
70759145,0,17055,1,8.17,0.011,-0.003,-0.025,9.58,0.32,-0.26,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
70776535,0,17390,1,8.18,0.011,-0.003,-0.025,9.56,0.33,-0.28,0,0,0,-0.42,14.18,0,0,0,0,0,0,1,0,0
70793692,0,17157,1,8.17,0.011,-0.003,-0.025,9.55,0.3,-0.26,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
70810365,0,16673,1,8.16,0.011,-0.003,-0.024,9.55,0.34,-0.25,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
70827355,0,16990,1,8.17,0.011,-0.003,-0.024,9.59,0.32,-0.28,0,0,0,-0.44,14.19,0,0,0,0,0,0,1,0,0
70845141,0,17786,1,8.16,0.011,-0.003,-0.024,9.56,0.37,-0.26,0,0,0,-0.47,14.17,0,0,0,0,0,0,1,0,0
70862511,0,17370,1,8.18,0.011,-0.003,-0.024,9.56,0.36,-0.27,0,0,0,-0.46,14.18,0,0,0,0,0,0,1,0,0
70879506,0,16995,1,8.18,0.011,-0.003,-0.024,9.57,0.35,-0.29,0,0,0,-0.46,14.18,0,0,0,0,0,0,1,0,0
70896551,0,17045,1,8.18,0.011,-0.003,-0.024,9.57,0.31,-0.25,0,0,0,-0.44,14.18,0,0,0,0,0,0,1,0,0
70914404,0,17853,1,8.17,0.011,-0.003,-0.024,9.57,0.32,-0.26,0,0,0,-0.45,14.18,0,0,0,0,0,0,1,0,0
70931524,0,17120,1,8.17,0.011,-0.003,-0.024,9.56,0.32,-0.27,0,0,0,-0.45,14.18,0,0,0,0,0,0,1,0,0
70949302,0,17778,1,8.18,0.011,-0.003,-0.025,9.58,0.34,-0.27,0,0,0.01,-0.45,14.18,0,0,0,0,0,0,1,0,0
70966349,0,17047,1,8.17,0.011,-0.003,-0.025,9.57,0.34,-0.28,0,0,0,-0.46,14.18,0,0,0,0,0,0,1,0,0
70984257,0,17908,1,8.16,0.011,-0.003,-0.025,9.57,0.37,-0.28,0,0,0,-0.43,14.19,0,0,0,0,0,0,1,0,0
71002143,0,17886,1,8.17,0.011,-0.003,-0.025,9.55,0.34,-0.25,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
71019125,0,16982,1,8.17,0.011,-0.003,-0.025,9.55,0.32,-0.27,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
71037766,0,18641,1,8.17,0.011,-0.003,-0.025,9.55,0.33,-0.27,0,0,0,-0.43,14.18,0,0,0,0,0,0,1,0,0
71054868,0,17102,1,8.17,0.011,-0.003,-0.025,9.58,0.31,-0.3,0,0,0,-0.41,14.18,0,0,0,0,0,0,1,0,0
71071880,0,17012,1,8.16,0.011,-0.003,-0.025,9.56,0.34,-0.27,0,0,0,-0.39,14.17,0,0,0,0,0,0,1,0,0
71088926,0,17046,1,8.17,0.011,-0.003,-0.025,9.57,0.35,-0.25,0,0,0,-0.4,14.19,0,0,0,0,0,0,1,0,0
71106901,0,17975,1,8.16,0.011,-0.003,-0.025,9.55,0.38,-0.26,0,0,0,-0.38,14.17,0,0,0,0,0,0,1,0,0
71126699,0,19798,1,8.16,0.011,-0.003,-0.025,9.58,0.36,-0.25,0,0,0,-0.35,14.18,0,0,0,0,0,0,1,0,0
71143746,0,17047,1,8.16,0.011,-0.003,-0.025,9.58,0.31,-0.27,0,0,0,-0.32,14.18,0,0,0,0,0,0,1,0,0
71161167,0,17421,1,8.17,0.011,-0.003,-0.025,9.57,0.32,-0.25,0,0,0,-0.32,14.18,0,0,0,0,0,0,1,0,0
71177977,0,16810,1,8.17,0.011,-0.003,-0.025,9.58,0.33,-0.29,0,0,0,-0.32,14.18,0,0,0,0,0,0,1,0,0
71196706,0,18729,1,8.16,0.011,-0.003,-0.025,9.56,0.36,-0.26,0,0,0,-0.33,14.17,0,0,0,0,0,0,1,0,0
71216505,0,19799,1,8.16,0.011,-0.003,-0.025,9.56,0.37,-0.28,0,0,0,-0.32,14.18,0,0,0,0,0,0,1,0,0
71235085,0,18580,1,8.17,0.011,-0.003,-0.025,9.57,0.34,-0.25,0,0,0,-0.28,14.16,0,0,0,0,0,0,1,0,0
71252187,0,17102,1,8.17,0.011,-0.003,-0.025,9.56,0.37,-0.28,0,0,0,-0.28,14.19,0,0,0,0,0,0,1,0,0
71269783,0,17596,1,8.17,0.011,-0.003,-0.025,9.59,0.33,-0.29,0,0,0,-0.24,14.16,0,0,0,0,0,0,1,0,0
71286933,0,17150,1,8.17,0.011,-0.003,-0.025,9.55,0.32,-0.29,0,0,0,-0.26,14.18,0,0,0,0,0,0,1,0,0
71305165,0,18232,1,8.16,0.011,-0.003,-0.025,9.58,0.31,-0.25,-0.01,0,0,-0.24,14.18,0,0,0,0,0,0,1,0,0
71322210,0,17045,1,8.18,0.011,-0.003,-0.025,9.56,0.31,-0.28,0,0,0,-0.23,14.18,0,0,0,0,0,0,1,0,0
71339437,0,17227,1,8.18,0.011,-0.003,-0.025,9.57,0.33,-0.27,0,0,0,-0.23,14.18,0,0,0,0,0,0,1,0,0
71358913,0,19476,1,8.16,0.011,-0.003,-0.025,9.57,0.36,-0.29,0,0,0,-0.24,14.18,0,0,0,0,0,0,1,0,0
